trip_id;duration_in_seconds;start_time;end_time;starting_station_id;starting_station_latitude;starting_station_longitude;ending_station_id;ending_station_latitude;ending_station_longitude;bike_id;trip_route_category;passholder_type;kilometers_travelled;battery_level_at_start;battery_level_at_the_end;maximum_speed;minimum_speed;average_speed;new_user;damaged_bike;zip_codes;subscription_plan_duration
20449753;900;20/02/2017 17:12;20/02/2017 17:27;3042;34.051941;-118.24353;3035;34.035801;-118.23317;5866;One Way;Walk-up;1255;30;37;1191;335;785;False;False;0;30
19609299;54660;07/02/2017 16:22;08/02/2017 7:33;3035;34.04681;-118.256981;3000;34.045181;-118.250237;6101;One Way;Monthly Pass;2167;40;8;1116;234;802;False;False;0;30
17098547;480;01/01/2017 17:00;01/01/2017 17:08;3069;34.045181;-118.250237;3023;34.04855;-118.259048;5910;One Way;Walk-up;2754;40;68;1207;382;975;False;True;0;0
23108788;540;25/03/2017 17:01;25/03/2017 17:10;4108;34.05088;-118.248253;3036;34.060558;-118.238327;6344;One Way;Monthly Pass;1354;66;6;951;4;612;False;True;0;0
21223071;11400;03/03/2017 18:05;03/03/2017 21:15;3006;34.044159;-118.251579;3000;34.049198;-118.252831;6718;One Way;Walk-up;211;90;54;1436;18;95;False;False;0;30
22692518;300;20/03/2017 17:03;20/03/2017 17:08;3005;34.038609;-118.260857;3063;0;0;6401;One Way;Monthly Pass;624;32;38;1342;407;844;False;True;0;30
22926938;1020;23/03/2017 12:14;23/03/2017 12:31;3034;34.045181;-118.250237;3034;0;0;5988;Round Trip;Monthly Pass;87;48;50;1002;26;628;True;True;23075;0
20212316;300;17/02/2017 8:08;17/02/2017 8:13;3029;34.051941;-118.24353;3049;34.050911;-118.240967;5854;One Way;Monthly Pass;249;29;33;1425;427;904;True;True;0;30
21266886;1020;04/03/2017 11:11;04/03/2017 11:28;3082;34.04652;-118.237411;3076;0;0;6462;One Way;Walk-up;757;20;93;1262;131;57;False;False;0;30
18781701;420;28/01/2017 16:06;28/01/2017 16:13;3008;34.035801;-118.23317;3052;34.04652;-118.237411;6386;One Way;Monthly Pass;447;36;94;1366;467;865;False;True;0;0
18140706;1380;18/01/2017 16:20;18/01/2017 16:43;3014;34.046822;-118.248352;3054;34.04554;-118.256668;6223;One Way;Walk-up;2864;62;58;1028;206;842;True;False;0;30
22298382;11100;16/03/2017 9:41;16/03/2017 12:46;3047;34.04855;-118.259048;3000;34.044701;-118.252441;6242;One Way;Monthly Pass;2648;73;57;749;444;933;True;False;0;30
17916925;300;14/01/2017 23:38;14/01/2017 23:43;3031;34.049301;-118.238808;3018;34.048401;-118.260948;6216;One Way;Monthly Pass;1803;98;6;1145;216;82;False;True;0;0
17699956;720;11/01/2017 13:00;11/01/2017 13:12;3027;34.048401;-118.260948;3000;0;0;6655;One Way;Monthly Pass;1489;40;44;1126;152;66;True;False;0;30
20967991;480;28/02/2017 13:29;28/02/2017 13:37;3054;34.05088;-118.248253;3042;34.050911;-118.240967;5927;One Way;Walk-up;2237;30;92;584;368;781;True;True;0;0
18803805;2160;28/01/2017 23:44;29/01/2017 0:20;3062;34.02589;-118.238243;3005;34.039188;-118.232529;6671;One Way;Walk-up;109;32;57;712;88;553;False;True;0;
19089222;540;01/02/2017 16:37;01/02/2017 16:46;3040;34.04554;-118.256668;3008;0;0;5984;One Way;Monthly Pass;357;18;80;89;48;721;True;True;0;0
17515275;1020;08/01/2017 19:35;08/01/2017 19:52;3022;34.04855;-118.259048;3067;34.049198;-118.252831;5993;One Way;Walk-up;1104;91;95;1234;149;53;True;True;0;30
20687955;600;24/02/2017 19:42;24/02/2017 19:52;3069;34.042061;-118.263382;3079;34.042061;-118.263382;5871;One Way;Walk-up;872;92;89;862;283;552;False;True;0;30
23270707;79440;26/03/2017 16:37;27/03/2017 14:41;3024;34.048851;-118.246422;3000;34.056969;-118.253593;5848;One Way;Walk-up;2029;47;17;1143;433;856;False;False;0;30
17958453;1440;15/01/2017 16:10;15/01/2017 16:34;3066;34.04652;-118.237411;3081;34.0406;-118.253838;6290;One Way;Walk-up;2672;84;53;939;203;54;True;False;0;0
20908275;1620;27/02/2017 17:36;27/02/2017 18:03;3068;34.046612;-118.262733;3029;34.051102;-118.264557;6622;One Way;Walk-up;991;28;96;1225;57;56;False;True;0;30
21602321;13320;08/03/2017 11:37;08/03/2017 15:19;3082;34.05661;-118.237213;3000;34.039219;-118.236488;5901;One Way;Walk-up;52;15;96;118;389;863;True;True;0;0
22963096;3660;23/03/2017 21:18;23/03/2017 22:19;3067;34.039982;-118.266403;3067;0;0;6025;Round Trip;Walk-up;21;67;77;1024;348;958;False;True;0;
19335918;1800;04/02/2017 12:54;04/02/2017 13:24;3035;34.044701;-118.252441;3026;34.043732;-118.260139;5996;One Way;Walk-up;695;90;27;875;76;957;True;False;0;30
22306395;3600;16/03/2017 13:28;16/03/2017 14:28;3005;34.04998;-118.247162;3000;0;0;5907;One Way;Monthly Pass;2933;66;88;834;223;887;True;False;0;30
18844374;1500;29/01/2017 14:24;29/01/2017 14:49;3040;34.039219;-118.236488;3022;34.049301;-118.238808;5826;One Way;Walk-up;1064;84;24;1261;25;515;False;True;0;0
17699951;480;11/01/2017 13:09;11/01/2017 13:17;3082;34.047749;-118.243172;3014;34.04855;-118.259048;6318;One Way;Flex Pass;866;46;19;1459;199;61;True;True;0;0
18122492;900;18/01/2017 8:51;18/01/2017 9:06;3026;34.05357;-118.266357;3000;34.046612;-118.262733;5770;One Way;Monthly Pass;1706;29;28;502;405;973;True;True;0;30
17940871;360;15/01/2017 9:48;15/01/2017 9:54;3038;34.04607;-118.233093;3082;34.045181;-118.250237;6006;One Way;Flex Pass;1625;81;72;558;494;685;True;False;0;0
23218085;240;26/03/2017 23:28;26/03/2017 23:32;3064;34.05088;-118.248253;3031;34.05014;-118.233238;5809;One Way;Monthly Pass;2235;69;72;794;457;933;False;False;0;0
21202751;2160;03/03/2017 14:51;03/03/2017 15:27;3006;34.05772;-118.24897;3042;0;0;6121;One Way;Walk-up;2907;32;37;569;358;964;False;False;0;0
23520709;23760;30/03/2017 3:57;30/03/2017 10:33;3049;34.063389;-118.23616;3000;34.031891;-118.250183;5845;One Way;Walk-up;2856;89;47;665;403;919;False;True;0;0
17262329;540;04/01/2017 17:16;04/01/2017 17:25;3068;34.0532;-118.250954;3031;34.048851;-118.246422;5939;One Way;Monthly Pass;151;15;46;1242;146;553;True;False;0;0
18329971;55620;20/01/2017 21:42;21/01/2017 13:09;3058;34.04652;-118.237411;3082;0;0;6043;One Way;Walk-up;2824;79;10;1158;469;574;False;True;0;0
18476300;420;23/01/2017 16:14;23/01/2017 16:21;3064;34.045181;-118.250237;3000;34.045181;-118.250237;5829;One Way;Monthly Pass;1659;43;87;1063;121;957;False;True;0;0
23603745;480;31/03/2017 7:30;31/03/2017 7:38;3027;34.048401;-118.260948;3076;34.063179;-118.24588;6003;One Way;Monthly Pass;1547;78;93;105;5;924;True;False;0;0
23337347;300;28/03/2017 8:12;28/03/2017 8:17;3076;34.04855;-118.259048;3081;0;0;5905;One Way;Monthly Pass;808;98;74;558;11;895;False;True;0;30
20062643;240;15/02/2017 8:54;15/02/2017 8:58;3034;34.05357;-118.266357;3005;34.04607;-118.233093;6297;One Way;Monthly Pass;604;45;67;1469;36;537;False;False;0;0
20513221;420;21/02/2017 19:06;21/02/2017 19:13;3022;34.04652;-118.237411;3023;34.05661;-118.237213;6090;One Way;Walk-up;98;43;98;597;88;655;False;True;0;365
19611466;1260;08/02/2017 8:25;08/02/2017 8:46;3026;34.063179;-118.24588;3030;0;0;6669;One Way;Monthly Pass;2151;31;36;1396;468;762;False;True;0;30
22392825;180;17/03/2017 12:18;17/03/2017 12:21;3062;34.046822;-118.248352;3042;34.04652;-118.237411;5905;One Way;Monthly Pass;691;90;9;924;159;988;True;True;0;365
9513031;10980;10/10/2016 8:52;10/10/2016 11:55;3042;34.04681;-118.256981;3000;34.044701;-118.252441;6545;One Way;Walk-up;2833;14;99;1399;34;628;False;True;0;30
23635423;1260;31/03/2017 17:14;31/03/2017 17:35;3079;34.04554;-118.256668;3032;34.049301;-118.238808;6435;One Way;Monthly Pass;2152;32;28;1387;395;581;True;False;0;0
18296810;4320;20/01/2017 23:25;21/01/2017 0:37;3042;34.056969;-118.253593;3042;0;0;6583;Round Trip;Walk-up;459;52;46;664;268;691;False;False;0;0
19946170;86400;11/02/2017 17:36;13/02/2017 17:12;3082;34.0532;-118.250954;3000;34.044701;-118.252441;5860;One Way;Walk-up;922;51;52;644;6;63;True;False;0;30
23520042;2340;30/03/2017 8:33;30/03/2017 9:12;3062;34.035801;-118.23317;3000;34.04652;-118.237411;6282;One Way;Monthly Pass;2852;54;70;692;215;94;False;False;0;0
18206849;900;19/01/2017 16:03;19/01/2017 16:18;3069;34.04681;-118.256981;3030;0;0;5832;One Way;Walk-up;2347;45;44;577;311;973;False;False;0;30
22045520;11280;13/03/2017 16:24;13/03/2017 19:32;3030;34.04998;-118.247162;3000;34.0406;-118.253838;6067;One Way;Walk-up;2434;14;77;64;491;89;True;False;0;30
17146391;540;02/01/2017 12:56;02/01/2017 13:05;3038;34.0406;-118.253838;3060;34.031891;-118.250183;5785;One Way;Monthly Pass;264;67;85;1374;191;609;False;False;0;30
20093961;11400;15/02/2017 15:28;15/02/2017 18:38;3027;34.042061;-118.263382;3000;34.04855;-118.259048;6367;One Way;Walk-up;1156;76;98;1447;482;854;False;False;0;30
23097719;300;25/03/2017 14:24;25/03/2017 14:29;3042;34.04607;-118.233093;3022;34.050911;-118.240967;6447;One Way;Walk-up;2317;25;37;1436;39;991;True;True;0;0
22010315;58200;12/03/2017 18:38;13/03/2017 10:48;3042;34.063179;-118.24588;3000;34.051941;-118.24353;6494;One Way;Walk-up;73;48;75;984;181;847;True;False;0;30
19380966;480;05/02/2017 2:23;05/02/2017 2:31;3078;34.047749;-118.243172;3026;34.049301;-118.238808;6054;One Way;Walk-up;1186;76;52;783;34;691;False;False;0;30
22146016;7080;14/03/2017 19:47;14/03/2017 21:45;3006;34.049301;-118.238808;3000;0;0;6418;One Way;Monthly Pass;1094;66;59;745;38;844;True;False;22728;0
19821118;780;11/02/2017 17:35;11/02/2017 17:48;3082;34.05014;-118.233238;3079;34.049889;-118.255882;6509;One Way;Walk-up;72;40;38;1336;163;927;False;False;0;30
17512383;12360;08/01/2017 15:20;08/01/2017 18:46;3038;34.049301;-118.238808;3000;34.049301;-118.238808;6142;One Way;Walk-up;19;32;43;985;254;605;False;True;0;0
21232999;2220;03/03/2017 23:27;04/03/2017 0:04;3035;34.04652;-118.237411;3056;0;0;6308;One Way;Walk-up;284;22;49;727;287;694;True;True;0;0
20292928;240;18/02/2017 10:52;18/02/2017 10:56;3030;34.047749;-118.243172;3069;0;0;6016;One Way;Walk-up;1331;85;53;1448;34;973;True;False;0;
17512311;9360;08/01/2017 16:22;08/01/2017 18:58;3030;34.05088;-118.248253;3063;34.051941;-118.24353;5881;One Way;Walk-up;2826;20;79;738;215;627;True;True;0;0
21449143;240;06/03/2017 18:23;06/03/2017 18:27;3019;34.051941;-118.24353;3047;0;0;6650;One Way;Monthly Pass;968;51;20;1324;117;83;True;True;0;0
23175995;480;26/03/2017 12:22;26/03/2017 12:30;3063;34.046822;-118.248352;3018;34.034882;-118.25769;6660;One Way;Walk-up;2336;46;22;554;89;784;True;False;0;30
18321599;360;21/01/2017 9:54;21/01/2017 10:00;3051;34.04998;-118.247162;3032;0;0;6668;One Way;Monthly Pass;70;17;38;984;145;983;False;False;0;0
19803618;1620;11/02/2017 10:19;11/02/2017 10:46;3008;34.049301;-118.238808;3035;34.04607;-118.233093;5829;One Way;Walk-up;1322;48;82;529;394;827;False;False;0;0
23664826;1260;31/03/2017 23:45;01/04/2017 0:06;3078;34.049301;-118.238808;3029;0;0;6207;One Way;Walk-up;1357;95;30;661;152;585;False;True;0;0
22664723;840;20/03/2017 10:28;20/03/2017 10:42;3051;34.064281;-118.238937;3022;34.063179;-118.24588;5762;One Way;Walk-up;2915;23;99;693;173;667;False;True;0;0
22599257;540;19/03/2017 17:15;19/03/2017 17:24;3082;34.04554;-118.256668;3006;0;0;6179;One Way;Monthly Pass;188;57;74;515;215;687;False;True;0;
22753149;180;21/03/2017 9:43;21/03/2017 9:46;3047;34.04652;-118.237411;3019;34.05014;-118.233238;6032;One Way;Monthly Pass;1777;76;61;662;49;78;True;True;0;0
18078944;480;17/01/2017 16:32;17/01/2017 16:40;3074;34.046822;-118.248352;3000;0;0;6571;One Way;Monthly Pass;546;37;8;762;473;843;False;True;0;0
19406717;65460;04/02/2017 16:24;05/02/2017 10:35;3069;34.048401;-118.260948;3000;34.03746;-118.265381;6101;One Way;Walk-up;103;62;98;1011;96;941;True;True;0;0
20492967;44100;20/02/2017 22:16;21/02/2017 10:31;3022;34.051941;-118.24353;3000;34.05088;-118.248253;6285;One Way;Monthly Pass;2878;11;18;1229;474;718;True;True;0;0
21784647;14640;10/03/2017 17:39;10/03/2017 21:43;3065;34.051941;-118.24353;3000;34.049198;-118.252831;6285;One Way;Walk-up;1943;71;54;891;209;818;False;False;0;0
19181788;480;02/02/2017 18:10;02/02/2017 18:18;3022;34.038609;-118.260857;3037;34.039982;-118.266403;6386;One Way;Flex Pass;1995;81;25;1388;47;659;True;False;0;30
22227218;660;15/03/2017 18:47;15/03/2017 18:58;3035;34.049198;-118.252831;3030;34.043732;-118.260139;6421;One Way;Monthly Pass;1434;75;85;654;78;762;False;True;0;0
22244316;2820;15/03/2017 22:02;15/03/2017 22:49;3035;34.045422;-118.253517;3035;34.049889;-118.255882;6176;Round Trip;Walk-up;1814;39;51;945;245;503;False;True;0;30
18081695;540;17/01/2017 16:54;17/01/2017 17:03;3067;34.046612;-118.262733;3000;34.048401;-118.260948;5971;One Way;Monthly Pass;2352;22;75;1202;337;758;True;True;0;0
22768246;240;21/03/2017 14:21;21/03/2017 14:25;3035;34.064281;-118.238937;3031;34.048851;-118.246422;6207;One Way;Walk-up;1734;32;21;643;88;768;True;False;0;0
23519969;1260;30/03/2017 7:57;30/03/2017 8:18;3081;34.045422;-118.253517;3066;34.04607;-118.233093;6200;One Way;Monthly Pass;1365;34;60;707;187;763;False;True;0;0
18784276;1200;28/01/2017 16:50;28/01/2017 17:10;3075;34.04652;-118.237411;3059;34.04554;-118.256668;5796;One Way;Walk-up;145;42;31;501;426;562;True;False;0;30
19422961;240;05/02/2017 15:04;05/02/2017 15:08;3064;34.039982;-118.266403;3063;34.038609;-118.260857;6298;One Way;Walk-up;731;24;89;1136;114;983;False;False;0;30
18835610;50580;28/01/2017 21:26;29/01/2017 11:29;3069;34.04417;-118.261169;3000;0;0;6199;One Way;Walk-up;213;69;43;55;328;919;False;True;0;30
17224307;420;03/01/2017 21:45;03/01/2017 21:52;3018;34.05088;-118.248253;3019;0;0;6215;One Way;Walk-up;718;43;11;772;246;722;True;True;0;0
19426337;1140;05/02/2017 16:24;05/02/2017 16:43;3063;34.04607;-118.233093;3048;0;0;5803;One Way;Walk-up;1154;46;63;851;318;562;True;False;0;30
18655820;420;26/01/2017 16:49;26/01/2017 16:56;3027;34.060558;-118.238327;3042;0;0;6291;One Way;Monthly Pass;2473;60;59;642;226;815;False;False;0;0
21926438;600;12/03/2017 12:27;12/03/2017 12:37;3062;34.04607;-118.233093;3069;34.034801;-118.231277;5777;One Way;Monthly Pass;118;36;24;1187;437;638;True;False;0;365
20010090;11880;14/02/2017 12:21;14/02/2017 15:39;3077;34.048401;-118.260948;3000;34.051941;-118.24353;5912;One Way;Walk-up;1343;84;81;50;73;665;False;True;0;30
17894459;540;14/01/2017 15:12;14/01/2017 15:21;3027;34.048401;-118.260948;3006;34.048401;-118.260948;6585;One Way;Walk-up;2643;81;46;1255;259;86;True;False;0;0
20566483;480;22/02/2017 19:27;22/02/2017 19:35;3038;34.045181;-118.250237;3022;0;0;6351;One Way;Walk-up;1852;30;61;936;216;626;True;True;0;30
17500489;780;08/01/2017 14:14;08/01/2017 14:27;3026;34.048401;-118.260948;3030;34.044701;-118.252441;6606;One Way;Monthly Pass;433;75;52;704;356;593;True;True;0;0
18764916;1200;28/01/2017 8:44;28/01/2017 9:04;3052;34.031891;-118.250183;3000;34.063389;-118.23616;5867;One Way;Monthly Pass;1253;59;25;1143;378;945;True;True;0;30
18329608;900;21/01/2017 13:06;21/01/2017 13:21;3082;34.04211;-118.256187;3067;34.037949;-118.256271;6267;One Way;Walk-up;582;69;97;704;261;774;True;False;0;0
18341557;1320;21/01/2017 17:00;21/01/2017 17:22;3054;34.04681;-118.256981;3051;34.049198;-118.252831;6615;One Way;Walk-up;1048;73;7;646;143;877;True;False;0;0
17859207;420;14/01/2017 1:35;14/01/2017 1:42;3047;34.05088;-118.248253;3034;0;0;6151;One Way;Monthly Pass;1063;87;59;106;379;50;True;True;0;0
17886581;600;14/01/2017 11:55;14/01/2017 12:05;3006;34.043732;-118.260139;3047;34.038609;-118.260857;6486;One Way;Walk-up;537;24;20;945;147;849;True;True;0;0
20435768;4680;20/02/2017 11:36;20/02/2017 12:54;3028;34.049198;-118.252831;3078;34.041691;-118.235352;6344;One Way;Walk-up;112;16;23;657;294;593;True;False;0;0
19440131;5340;05/02/2017 18:33;05/02/2017 20:02;3027;34.04998;-118.247162;3064;34.049301;-118.238808;6075;One Way;Walk-up;1032;12;92;1475;142;919;False;False;0;30
22940888;240;23/03/2017 16:31;23/03/2017 16:35;3055;34.047749;-118.243172;3076;34.05088;-118.248253;6717;One Way;Monthly Pass;1732;87;16;604;398;975;True;True;0;30
18184380;540;19/01/2017 8:45;19/01/2017 8:54;3030;34.039871;-118.250038;3032;0;0;5976;One Way;Walk-up;626;95;35;515;33;665;True;True;0;0
19329221;2280;04/02/2017 11:07;04/02/2017 11:45;3023;34.04998;-118.247162;3079;34.04554;-118.256668;6454;One Way;Walk-up;1913;47;45;1386;479;791;True;False;0;0
23519962;420;30/03/2017 8:13;30/03/2017 8:20;3076;34.046822;-118.248352;3081;34.04607;-118.233093;6398;One Way;Monthly Pass;2643;10;89;1433;196;925;False;True;0;0
20915033;480;27/02/2017 20:02;27/02/2017 20:10;3031;34.063179;-118.24588;3034;34.051941;-118.24353;6281;One Way;Walk-up;1793;66;6;894;444;725;False;False;0;30
23477686;360;29/03/2017 21:49;29/03/2017 21:55;3035;34.051102;-118.264557;3064;0;0;6625;One Way;Monthly Pass;2044;52;11;989;457;723;True;True;0;
21941725;720;12/03/2017 16:19;12/03/2017 16:31;3062;34.04652;-118.237411;3046;34.045181;-118.250237;6528;One Way;Walk-up;2755;88;29;1015;364;637;False;False;0;0
18704364;420;27/01/2017 10:03;27/01/2017 10:10;3051;34.039219;-118.236488;3069;34.045422;-118.253517;6603;One Way;Walk-up;2942;59;36;879;373;721;True;True;0;0
19920270;480;13/02/2017 8:38;13/02/2017 8:46;3026;0;0;3030;34.044159;-118.251579;6521;One Way;Monthly Pass;214;97;82;998;244;864;True;False;0;30
20523505;900;21/02/2017 23:49;22/02/2017 0:04;3038;34.039982;-118.266403;3082;34.042061;-118.263382;6232;One Way;Monthly Pass;1183;17;89;1189;145;813;False;True;0;30
17500493;780;08/01/2017 14:09;08/01/2017 14:22;3042;34.04554;-118.256668;3031;34.039982;-118.266403;6717;One Way;Walk-up;784;25;70;1319;457;749;False;True;0;0
19735749;360;10/02/2017 8:14;10/02/2017 8:20;3076;34.058319;-118.246094;3081;34.064281;-118.238937;5814;One Way;Monthly Pass;1897;32;50;1013;378;669;True;False;0;0
18941655;600;30/01/2017 20:28;30/01/2017 20:38;3068;34.04998;-118.247162;3066;34.04681;-118.256981;6095;One Way;Monthly Pass;293;31;19;768;442;693;True;False;0;0
20023076;240;14/02/2017 19:22;14/02/2017 19:26;3005;34.044159;-118.251579;3031;34.0406;-118.253838;6644;One Way;Monthly Pass;815;47;30;981;204;896;True;False;0;30
17494944;2280;08/01/2017 11:49;08/01/2017 12:27;3078;34.051941;-118.24353;3023;34.049889;-118.255882;6181;One Way;Walk-up;436;84;76;69;311;952;True;False;0;0
23444903;1320;29/03/2017 13:36;29/03/2017 13:58;3082;34.050911;-118.240967;3082;34.05014;-118.233238;6092;Round Trip;Walk-up;1878;70;86;1282;322;634;False;False;0;0
21984481;3720;13/03/2017 2:47;13/03/2017 3:49;3082;34.0406;-118.253838;3082;34.031891;-118.250183;6110;Round Trip;Walk-up;549;42;14;1052;308;864;True;True;0;30
21073742;1320;01/03/2017 22:03;01/03/2017 22:25;3030;34.044701;-118.252441;3049;34.042061;-118.263382;5900;One Way;Walk-up;299;78;9;706;338;642;True;True;0;0
19085436;540;01/02/2017 15:30;01/02/2017 15:39;3038;34.048401;-118.260948;3005;34.04681;-118.256981;6230;One Way;Monthly Pass;941;99;5;669;256;564;False;True;0;30
20879190;180;27/02/2017 9:23;27/02/2017 9:26;3042;34.047749;-118.243172;3016;34.05302;-118.247948;5748;One Way;Monthly Pass;395;39;11;1348;16;815;True;True;0;0
23643811;180;31/03/2017 18:57;31/03/2017 19:00;3068;34.045422;-118.253517;3030;34.05088;-118.248253;6155;One Way;Monthly Pass;327;22;93;1118;483;963;False;False;0;0
18324174;1440;21/01/2017 11:34;21/01/2017 11:58;3028;34.063179;-118.24588;3065;34.051941;-118.24353;6585;One Way;Walk-up;668;79;65;1318;275;552;False;False;0;30
21660416;540;09/03/2017 9:10;09/03/2017 9:19;3042;34.046822;-118.248352;3063;34.04652;-118.237411;6401;One Way;Monthly Pass;2398;24;37;1021;171;805;True;True;0;30
18135261;240;18/01/2017 14:23;18/01/2017 14:27;3005;34.049301;-118.238808;3032;34.044701;-118.252441;6529;One Way;Monthly Pass;1812;20;78;675;99;796;True;False;0;0
21499420;1380;07/03/2017 8:51;07/03/2017 9:14;3014;34.0406;-118.253838;3005;34.031891;-118.250183;5885;One Way;Walk-up;715;77;62;738;386;863;True;True;0;30
22806771;240;22/03/2017 0:28;22/03/2017 0:32;3029;34.0532;-118.250954;3042;34.063389;-118.23616;6444;One Way;Walk-up;324;16;46;752;236;836;False;False;0;30
20555747;240;22/02/2017 14:28;22/02/2017 14:32;3030;34.04855;-118.259048;3014;34.044701;-118.252441;6500;One Way;Monthly Pass;2979;97;21;513;431;671;False;True;0;30
18326823;540;21/01/2017 12:44;21/01/2017 12:53;3067;34.064281;-118.238937;3082;34.050911;-118.240967;5744;One Way;Walk-up;2876;75;33;891;88;871;True;True;0;0
21620637;900;08/03/2017 21:02;08/03/2017 21:17;3042;34.04652;-118.237411;3006;34.04652;-118.237411;6571;One Way;Monthly Pass;1298;61;36;606;406;526;True;True;0;0
20062645;180;15/02/2017 8:53;15/02/2017 8:56;3031;34.04652;-118.237411;3075;34.04652;-118.237411;6615;One Way;Monthly Pass;2778;37;90;1115;163;893;False;True;0;0
21369189;840;05/03/2017 18:39;05/03/2017 18:53;3058;34.051941;-118.24353;3082;34.056969;-118.253593;6557;One Way;Walk-up;2353;98;23;1162;386;551;False;False;0;0
22478894;720;18/03/2017 10:00;18/03/2017 10:12;3046;34.046822;-118.248352;3047;34.04855;-118.259048;6102;One Way;Walk-up;2265;19;78;578;339;608;False;True;0;30
23441006;540;29/03/2017 12:08;29/03/2017 12:17;3067;34.049301;-118.238808;3054;34.052898;-118.241562;6639;One Way;Flex Pass;2553;86;30;1286;498;981;True;False;0;30
18316587;39180;20/01/2017 22:00;21/01/2017 8:53;3007;34.0532;-118.250954;3032;34.051941;-118.24353;5786;One Way;Walk-up;371;16;35;966;33;818;False;True;0;30
19991678;480;14/02/2017 9:23;14/02/2017 9:31;3030;34.058319;-118.246094;3032;34.060558;-118.238327;6441;One Way;Monthly Pass;2712;88;49;727;227;562;True;True;0;0
23183193;2940;26/03/2017 13:50;26/03/2017 14:39;3009;34.049301;-118.238808;3000;34.049198;-118.252831;6545;One Way;Walk-up;2299;87;61;972;63;551;False;True;0;
17234001;300;04/01/2017 5:24;04/01/2017 5:29;3047;34.04855;-118.259048;3025;34.049889;-118.255882;6591;One Way;Monthly Pass;1543;60;22;724;452;965;False;False;0;30
18487636;840;23/01/2017 20:15;23/01/2017 20:29;3051;34.05661;-118.237213;3000;34.04855;-118.259048;5838;One Way;Monthly Pass;64;90;37;855;175;909;False;True;0;0
22591302;2700;19/03/2017 14:18;19/03/2017 15:03;3000;34.048851;-118.246422;3069;34.049301;-118.238808;6641;One Way;Flex Pass;684;79;84;1055;452;856;False;False;0;0
21066743;240;01/03/2017 20:49;01/03/2017 20:53;3049;34.051941;-118.24353;3029;34.05661;-118.237213;6168;One Way;Monthly Pass;875;93;94;79;129;844;True;True;0;30
22195634;61500;14/03/2017 17:35;15/03/2017 10:40;3027;34.045181;-118.250237;3000;34.04652;-118.237411;6342;One Way;Walk-up;2369;63;99;685;151;651;False;False;0;0
18572902;9540;25/01/2017 4:47;25/01/2017 7:26;3047;34.049301;-118.238808;3000;34.04554;-118.256668;5832;One Way;Monthly Pass;202;70;25;1109;34;711;True;False;0;30
22475079;240;18/03/2017 9:41;18/03/2017 9:45;3068;34.044701;-118.252441;3005;34.04211;-118.256187;5850;One Way;Monthly Pass;1051;19;40;1273;263;887;True;True;0;30
23141914;1020;26/03/2017 1:54;26/03/2017 2:11;3057;34.035801;-118.23317;3052;34.04652;-118.237411;6463;One Way;Walk-up;1562;67;34;999;75;857;True;False;0;0
20003708;540;14/02/2017 13:11;14/02/2017 13:20;3069;34.05302;-118.247948;3030;34.039982;-118.266403;6394;One Way;Walk-up;2062;60;66;1375;92;994;False;False;0;0
18800985;1080;28/01/2017 23:07;28/01/2017 23:25;3069;34.045181;-118.250237;3014;34.039219;-118.236488;5776;One Way;Flex Pass;2735;80;10;868;404;645;True;True;0;365
17899919;1020;14/01/2017 16:53;14/01/2017 17:10;3059;34.05048;-118.254593;3059;34.049889;-118.255882;6574;Round Trip;Monthly Pass;2594;33;13;1131;219;601;True;False;0;0
20628644;1320;23/02/2017 20:23;23/02/2017 20:45;3029;34.051941;-118.24353;3051;34.049889;-118.255882;6286;One Way;Monthly Pass;356;34;70;653;341;547;False;True;0;30
17086433;1740;01/01/2017 12:29;01/01/2017 12:58;3036;33.987381;-118.472832;3042;0;0;6248;One Way;Walk-up;603;11;16;716;97;839;False;False;0;0
22109449;420;14/03/2017 12:39;14/03/2017 12:46;3051;34.039982;-118.266403;3005;34.03286;-118.268082;6097;One Way;Walk-up;803;86;85;1433;56;61;True;True;0;30
17966413;900;15/01/2017 19:40;15/01/2017 19:55;3082;34.045422;-118.253517;3067;0;0;6251;One Way;Walk-up;2832;84;68;137;369;729;True;True;0;30
22858025;300;22/03/2017 16:12;22/03/2017 16:17;3030;0;0;3014;34.05088;-118.248253;6551;One Way;Monthly Pass;1915;46;62;798;347;555;False;True;0;365
20829230;4560;26/02/2017 16:09;26/02/2017 17:25;3019;34.056969;-118.253593;3064;34.048851;-118.246422;5865;One Way;Walk-up;1926;76;45;1458;178;833;False;True;0;30
20977750;780;28/02/2017 16:04;28/02/2017 16:17;3069;34.04998;-118.247162;3042;0;0;6152;One Way;Walk-up;1641;21;11;1183;23;703;True;True;0;0
23619177;480;31/03/2017 13:46;31/03/2017 13:54;3076;34.039982;-118.266403;3047;0;0;6083;One Way;Monthly Pass;954;73;66;1103;169;904;False;False;0;30
22810084;60;22/03/2017 1:29;22/03/2017 1:30;3016;34.0532;-118.250954;3030;34.04855;-118.259048;6647;One Way;Monthly Pass;984;60;18;1126;411;624;True;False;0;30
19682161;1680;09/02/2017 11:48;09/02/2017 12:16;3022;34.035679;-118.270813;3022;34.051102;-118.264557;6065;Round Trip;Walk-up;2951;86;5;881;37;964;False;False;0;0
21460042;600;06/03/2017 21:08;06/03/2017 21:18;3022;34.05088;-118.248253;3067;34.051941;-118.24353;5924;One Way;Monthly Pass;1212;37;51;696;243;809;True;False;0;0
